Name_ID ,Name_OfficialCombined,Name_Official,,Name_FirstName,Name_ForwardName,Name_DateExpression,Name_BirthDateFilter,Name_DeathDateFilter,Name_Type,Name_KressInstitutionType,Name_InstitutionStatus,Name_Location,Name_LocationFilter,Name_InstitutionWeb,Name_Nationality ,Name_NationalityFilter,Name_ULANID,Name_ULANURI,Name_VIAFID,Name_VIAFURI,Name_LCCNID,Name_LCCNURI,Name_WikipediaURL,Name_TMSID,Name_InternalNote,Name_RelatedObjectID,Name_RelatedAcquisitionID,Name_RelatedDocumentID,Name_RelatedObjectID (previous attribution),,,
NAM1225,"Vicenza, Battista da, c. 1404-1438","Vicenza, Battista da ",Vicenza,Battista da,Battista da Vicenza,c. 1404-1438,1400,1438,Artist,,,,,,Italian,Italian,500002284,http://vocab.getty.edu/page/ulan/500002284,95694474,http://viaf.org/viaf/95694474,,,,37205,,,,,,,,
NAM1226,[Vide],,[Vide],,,,,,Seller,,,,,,,,,,,,,,,,,,ACQ375,,,,,
NAM1227,"Vigée Le Brun, Élisabeth Louise, 1755-1842","Vigée Le Brun, Élisabeth Louise",Vigée Le Brun,Élisabeth Louise,Élisabeth Louise Vigée Le Brun,1755-1842,1755,1842,Artist,,,,,,French,French,500010070,http://vocab.getty.edu/page/ulan/500010070,59113411,http://viaf.org/viaf/59113411,n82110153,http://id.loc.gov/authorities/names/n82110153,,1953,,,,,,,,
NAM1229,"Vincent, François-André, 1746-1816","Vincent, François-André",Vincent,François-André,François-André Vincent,1746-1816,1746,1816,Artist,,,,,,French,French,500026118,http://vocab.getty.edu/page/ulan/500026118,66569236,http://viaf.org/viaf/66569236,no89014066,http://id.loc.gov/authorities/names/no89014066,,3307,,,,,,,,
NAM1230,"Vischer the Younger, Peter, 1487-1528","Vischer the Younger, Peter",Vischer the Younger,Peter,Peter Vischer the Younger,1487-1528,1487,1528,Artist,,,,,,German,German,500023221,http://vocab.getty.edu/page/ulan/500023221,22387872,http://viaf.org/viaf/22387872,nr89007496,http://id.loc.gov/authorities/names/nr89007496,,2292,,,,,,,,
NAM1231,"Vittoria, Alessandro, 1525-1608","Vittoria, Alessandro",Vittoria,Alessandro,Alessandro Vittoria,1525-1608,1525,1608,Artist,,,,,,Venetian,Italian,500025294,http://vocab.getty.edu/page/ulan/500025294,10276598,http://viaf.org/viaf/10276598,no93038872,http://id.loc.gov/authorities/names/no93038872,,2293,,,,,51;3634;3635,,,
NAM1232,"Vivarini, Alvise, 1442/1453-1503/1505","Vivarini, Alvise",Vivarini,Alvise,Alvise Vivarini,1442/1453-1503/1505,1442,1505,Artist,,,,,,Venetian,Italian,500020645,http://vocab.getty.edu/page/ulan/500020645,808689,http://viaf.org/viaf/808689,n80131808,http://id.loc.gov/authorities/names/n80131808,,1954,,,,,3261;3464;3674,,,
NAM1233,"Vivarini, Antonio, c. 1415-1476/1484","Vivarini, Antonio",Vivarini,Antonio,Antonio Vivarini,c. 1415-1476/1484,1410,1484,Artist,,,,,,Venetian,Italian,500010947,http://vocab.getty.edu/page/ulan/500010947,13404130; 19954705,http://viaf.org/viaf/13404130; http://viaf.org/viaf/19954705,n88613357,http://id.loc.gov/authorities/names/n88613357,,1955,,,,,1800,,,
NAM1234,"Vivarini, Bartolomeo, c. 1430/1432-c. 1491/c. 1499","Vivarini, Bartolomeo",Vivarini,Bartolomeo,Bartolomeo Vivarini,c. 1430/1432-c. 1491/c. 1499,1425,1499,Artist,,,,,,Venetian,Italian,500029396,http://vocab.getty.edu/page/ulan/500029396,95863087; 98283530,http://viaf.org/viaf/95863087; http://viaf.org/viaf/98283530,no2011055702,http://id.loc.gov/authorities/names/no2011055702,,1956,,,,,1322;3137,,,
NAM1235,[Volterra],,[Volterra],,,,,,Seller,,,"Florence, Italy",Italy,,,,,,,,,,,,,,ACQ376;ACQ377;ACQ378,,,,,
NAM1236,"Vos, Cornelius de, probably 1584-1651","Vos, Cornelius de",Vos,Cornelius de,Cornelius de Vos,probably 1584-1651,1579,1651,Artist,,,,,,Flemish,Flemish,500022702,http://vocab.getty.edu/page/ulan/500022702,95821093,http://viaf.org/viaf/95821093,,,,6337,,,,,,,,
NAM1238,"Vouet, Simon, 1590-1649","Vouet, Simon",Vouet,Simon,Simon Vouet,1590-1649,1590,1649,Artist,,,,,,French,French,500029258,http://vocab.getty.edu/page/ulan/500029258,56618279,http://viaf.org/viaf/56618279,n85129175,http://id.loc.gov/authorities/names/n85129175,,1959,,,,,,,,
NAM1241,"Warin, Jean, 1607-1672","Warin, Jean",Warin,Jean,Jean Warin,1607-1672,1607,1672,Artist,,,,,,Flemish,Flemish,500019534,http://vocab.getty.edu/page/ulan/500019534,47033513,http://viaf.org/viaf/47033513,nr99013242,http://id.loc.gov/authorities/names/nr99013242,,2295,,,,,,,,
NAM1242,"Washington National Cathedral, Washington, District of Columbia",Washington Cathedral,Washington Cathedral,,,,,,Institution,Kress Gift Location,Former Owner,"Washington, District of Columbia",District of Columbia,,,,,,,,,,,12107,,,,,,,,
NAM1243,"Watteau, Antoine, 1684-1721","Watteau, Antoine",Watteau,Antoine,Antoine Watteau,1684-1721,1684,1721,Artist,,,,,,French,French,500032644,http://vocab.getty.edu/page/ulan/500032644,46882028,http://viaf.org/viaf/46882028,n50043693,http://id.loc.gov/authorities/names/n50043693,,1967,,,,,1710,,,
NAM1244,"Weiditz the Elder, Christoph, c. 1500-1559","Weiditz the Elder, Christoph",Weiditz the Elder,Christoph,Christoph Weiditz the Elder,c. 1500-1559,1499,1559,Artist,,,,,,German,German,500015469,http://vocab.getty.edu/page/ulan/500015469,95775899,http://viaf.org/viaf/95775899,,,,2296,,,,,,,,
NAM1245,"Weisweiler, Adam, 1744-1820","Weisweiler, Adam",Weisweiler,Adam,Adam Weisweiler,1744-1820,1744,1820,Artist,,,,,,French ,French,,,,,,,,,,,,,,,,
NAM1246,"Weitzner, Julius",,"Weitzner, Julius",,,,,,Seller,,,"New York, New York",New York,,,,,,76108454,http://viaf.org/viaf/76108454,no2007138527,http://id.loc.gov/authorities/names/no2007138527,,906,,,ACQ160;ACQ161;ACQ162;ACQ163;ACQ164;ACQ165;ACQ166,DOC16417,,,,
NAM1247,"Welcz, Concz, active c. 1527-1533","Welcz, Concz",Welcz,Concz,Concz Welcz,active c. 1527-1533,1502,1533,Artist,,,,,,Austrian,Austrian,500112474,http://vocab.getty.edu/page/ulan/500112474,96526263,http://viaf.org/viaf/96526263,,,,5541,,,,,,,,
NAM1248,"Wesleyan College Art Collection - Davidson Art Center, Macon, Georgia",Wesleyan College Art Collection - Davidson Art Center,Wesleyan College Art Collection - Davidson Art Center,,,,,,Institution,Kress Gift Location,Current Owner,"Macon, Georgia",Georgia,https://www.wesleyan.edu/dac/,,,,,137205320,http://viaf.org/viaf/137205320,n80082450,http://id.loc.gov/authorities/names/n80082450,,37793,,,,,,,,
NAM1249,"Weyden, Goswyn van der, c. 1465-after 1538","Weyden, Goswyn van der",Weyden,Goswyn van der,Goswyn van der Weyden,c. 1465-after 1538,1460,1543,Artist,,,,,,Flemish,Flemish,500115539,http://vocab.getty.edu/page/ulan/500115539,96538747; 36082137,http://viaf.org/viaf/96538747; http://viaf.org/viaf/36082137,n90699363,http://id.loc.gov/authorities/names/n90699363,,,,,,,,,,
NAM1250,"Mark Arts (formerly Wichita Art Association), Wichita, Kansas",Mark Arts (formerly Wichita Art Association),Mark Arts (formerly Wichita Art Association),,,,,,Institution,Kress Gift Location,Former Owner,"Wichita, Kansas",Kansas,https://www.markartsks.com/,,,,,133727668,http://viaf.org/viaf/133727668,n83055951,http://id.loc.gov/authorities/names/n83055951,,NO ID,,,,,,,,
NAM1253,"Wildenstein & Co., Inc.",,"Wildenstein & Co., Inc.",,,,,,Seller,,,"New York, New York",New York,,,,,,960145857880023000000,http://viaf.org/viaf/9.60145857880023E+20,n50052707,http://id.loc.gov/authorities/names/n50052707,,909,,,ACQ405;ACQ182;ACQ183;ACQ184;ACQ185;ACQ186;ACQ187;ACQ188;ACQ189;ACQ190;ACQ191;ACQ192;ACQ193;ACQ194,DOC16418;DOC16419;DOC16420;DOC16421,,,,
NAM1254,"Williams College Museum of Art, Williamstown, Massachusetts",Williams College Museum of Art,Williams College Museum of Art,,,,,,Institution,Kress Study Collection,Current Owner,"Williamstown, Massachusetts",Massachusetts,https://wcma.williams.edu/,,,,,132587868,http://viaf.org/viaf/132587868,n79058686,http://id.loc.gov/authorities/names/n79058686,,9755,,,,,,,,
NAM1256,"Witte, Emanuel de, c. 1616-1691/1692","Witte, Emanuel de",Witte,Emanuel de,Emanuel de Witte,c. 1616-1691/1692,1611,1692,Artist,,,,,,Dutch,Dutch,500025645,http://vocab.getty.edu/page/ulan/500025645,95839804; 69722781,http://viaf.org/viaf/95839804; http://viaf.org/viaf/69722781,no99039098,http://id.loc.gov/authorities/names/no99039098,,16054,,,,,,,,
NAM1257,"Woeiriot de Bouzey, Pierre II, 1532-1599","Woeiriot de Bouzey, Pierre II",Woeiriot de Bouzey,Pierre II,Pierre II Woeiriot de Bouzey,1532-1599,1532,1599,Artist,,,,,,French,French,500056368,http://vocab.getty.edu/page/ulan/500056368,76305207,http://viaf.org/viaf/76305207,nr93016570,http://id.loc.gov/authorities/names/nr93016570,,2297,,,,,,,,
NAM1258,"Woensam, Anton, active c. 1500-1541","Woensam, Anton",Woensam,Anton,Anton Woensam,active c. 1500-1541,1475,1551,Artist,,,,,,German,German,500014530,http://vocab.getty.edu/page/ulan/500014530,120787949,http://viaf.org/viaf/120787949,nr91034901,http://id.loc.gov/authorities/names/nr91034901,,27008,,,,,,,,
NAM1260,"Yáñez de la Almedina, Fernando, active 1505/1531","Yáñez de la Almedina, Fernando",Yáñez de la Almedina,Fernando,Fernando Yáñez de la Almedina,active 1505/1531,1485,1541,Artist,,,,,,Spanish,Spanish,500002387,http://vocab.getty.edu/page/ulan/500002387,20544055,http://viaf.org/viaf/20544055,n80149544,http://id.loc.gov/authorities/names/n80149544,,6627,,,,,,,,
NAM1261,"Yriarte, Ignacio, 1621-1670","Yriarte, Ignacio",Yriarte,Ignacio,Ignacio Yriarte,1621-1670,1621,1670,Artist,,,,,,Spanish,Spanish,500000247,http://vocab.getty.edu/page/ulan/500000247,95682182,http://viaf.org/viaf/95682182,,,,37795,,,,,,,,
NAM1262,"Yselin, Heinrich, died 1513","Yselin, Heinrich",Yselin,Heinrich,Heinrich Yselin,died 1513,1450,1513,Artist,,,,,,German,German,500319937,http://vocab.getty.edu/page/ulan/500319937,305191190,http://viaf.org/viaf/305191190,,,,,,,,,,,,
NAM1263,"Zaganelli da Cotignola, Bernardino, c. 1460-c. 1510","Zaganelli da Cotignola, Bernardino",Zaganelli da Cotignola,Bernardino,Bernardino Zaganelli da Cotignola,c. 1460-c. 1510,1455,1515,Artist,,,,,,Italian,Italian,500024475,http://vocab.getty.edu/page/ulan/500024475,95832310; 67272217,http://viaf.org/viaf/95832310; http://viaf.org/viaf/67272217,nr95012318,http://id.loc.gov/authorities/names/nr95012318,,37852,,,,,2761,,,
NAM1264,"Zaganelli, Francesco, c. 1470-c. 1532","Zaganelli, Francesco",Zaganelli,Francesco,Francesco Zaganelli,c. 1470-c. 1532,1465,1537,Artist,,,,,,Italian,Italian,500001963,http://vocab.getty.edu/page/ulan/500001963,232253149,http://viaf.org/viaf/232253149,nr95012316,http://id.loc.gov/authorities/names/nr95012316,,37145,,,,,,,,
NAM1265,"Zagar, Jacob, c. 1530-after 1580","Zagar, Jacob",Zagar,Jacob,Jacob Zagar,c. 1530-after 1580,1525,1585,Artist,,,,,,Flemish,Flemish,500101044,http://vocab.getty.edu/page/ulan/500101044,96429982,http://viaf.org/viaf/96429982,,,,2298,,,,,,,,
NAM1266,"Zais, Giuseppe, 1709-1781","Zais, Giuseppe",Zais,Giuseppe,Giuseppe Zais,1709-1781,1709,1781,Artist,,,,,,Italian,Italian,500020127,http://vocab.getty.edu/page/ulan/500020127,67378112,http://viaf.org/viaf/67378112,,,,37572,,,,,,,,
NAM1267,"Zenale, Bernardo, c. 1450/1460-1526","Zenale, Bernardo",Zenale,Bernardo,Bernardo Zenale,c. 1450/1460-1526,1445,1526,Artist,,,,,,Lombard,Italian,500016586,http://vocab.getty.edu/page/ulan/500016586,95782869; 10653752,http://viaf.org/viaf/95782869; http://viaf.org/viaf/10653752,n82239361,http://id.loc.gov/authorities/names/n82239361,,12925,,,,,,,,
NAM1269,"Jane Voorhees Zimmerli Art Museum, Rutgers, The State University of New Jersey, New Brunswick, New Jersey","Jane Voorhees Zimmerli Art Museum, Rutgers, The State University of New Jersey","Jane Voorhees Zimmerli Art Museum, Rutgers, The State University of New Jersey",,,,,,Institution,Kress Gift Location,Current Owner,"New Brunswick, New Jersey",New Jersey,http://www.zimmerlimuseum.rutgers.edu/,,,,,145364812,http://viaf.org/viaf/145364812,n83057181,http://id.loc.gov/authorities/names/n83057181,,11925,,,,,,,,
NAM1270,"Zoppo, Marco, 1433-1478","Zoppo, Marco",Zoppo,Marco,Marco Zoppo,1433-1478,1433,1478,Artist,,,,,,Paduan,Italian,500022753,http://vocab.getty.edu/page/ulan/500022753,13103992,http://viaf.org/viaf/13103992,nr94026478,http://id.loc.gov/authorities/names/nr94026478,,1989,,,,,,,,
NAM1271,"Zuccarelli, Francesco, 1702-1788","Zuccarelli, Francesco",Zuccarelli,Francesco,Francesco Zuccarelli,1702-1788,1702,1788,Artist,,,,,,Venetian,Italian,500012688,http://vocab.getty.edu/page/ulan/500012688,841557,http://viaf.org/viaf/841557,nr93050938,http://id.loc.gov/authorities/names/nr93050938,,6350,,,,,3091,,,
NAM1272,"Zugno, Francesco, 1709-1787","Zugno, Francesco",Zugno,Francesco,Francesco Zugno,1709-1787,1709,1787,Artist,,,,,,Italian,Italian,500013930,http://vocab.getty.edu/page/ulan/500013930,88197045,http://viaf.org/viaf/88197045,no2009083053,http://id.loc.gov/authorities/names/no2009083053,,37571,,,,,,,,
NAM1273,"Zurbarán, Francisco de, 1598-1664","Zurbarán, Francisco de",Zurbarán,Francisco de,Francisco de Zurbarán,1598-1664,1598,1664,Artist,,,,,,Spanish,Spanish,500001984,http://vocab.getty.edu/page/ulan/500001984,51713298,http://viaf.org/viaf/51713298,n50015926,http://id.loc.gov/authorities/names/n50015926,,1993,,,,,,,,
NAM1274,"Hondecoeter, Gysbert Gillisz. de, 1604-1653","Hondecoeter, Gysbert Gillisz. de","Hondecoeter, Gysbert Gillisz. de",Gysbert Gillisz. de,Gysbert Gillisz. de Hondecoeter,1604-1653,1604,1653,Artist,,,,,,Dutch,Dutch,500004533,http://vocab.getty.edu/page/ulan/500004533,95708516,http://viaf.org/viaf/95708516,,,,,,,,,,,,
NAM1275,"Altdorfer, Albrecht, 1480 or before-1538","Altdorfer, Albrecht",Altdorfer,Albrecht,Albrecht Altdorfer,1480 or before-1538,1460,1538,Artist,,,,,,Danube,German,500031250,http://vocab.getty.edu/page/ulan/500031250,100221829,http://viaf.org/viaf/100221829,n50053721,http://id.loc.gov/authorities/names/n50053721,https://en.wikipedia.org/wiki/Albrecht_Altdorfer,72,,,,,,,,
NAM1276,"Algardi, Alessandro, 1598-1654","Algardi, Alessandro",Algardi,Alessandro,Alessandro Algardi,1598-1654,1598,1654,Artist,,,,,,Bolognese-Roman,Italian,500024200,http://vocab.getty.edu/page/ulan/500024200,76326555,http://viaf.org/viaf/76326555,n85223975,http://id.loc.gov/authorities/names/n85223975,,2001,,,,,3191,,,
NAM1277,"Tiarini, Alessandro, 1577-1668","Tiarini, Alessandro",Tiarini,Alessandro,Alessandro Tiarini,1577-1668,1577,1668,Artist,,,,,,Italian,Italian,500015327,http://vocab.getty.edu/page/ulan/500015327,47658559,http://viaf.org/viaf/47658559,nr2001009386,http://id.loc.gov/authorities/names/nr2001009386,,,,,,,,,,
NAM1278,"Sánchez Coello, Alonso, c. 1531-1588","Sánchez Coello, Alonso",Sánchez Coello,Alonso,Alonso Sánchez Coello,c. 1531-1588,1525,1588,Artist,,,,,,Spanish,Spanish,500001577,http://vocab.getty.edu/page/ulan/500001577,305407877; 32268700,http://viaf.org/viaf/305407877; http://viaf.org/viaf/32268700,nr91023841,http://id.loc.gov/authorities/names/nr91023841,,32894,,,,,,,,
NAM1279,"Abbiati, Filippo, 1640-1714","Abbiati, Filippo",Abbiati,Filippo,Filippo Abbiati,1640-1714,1640,1715,Artist,,,,,,Milanese,Italian,500127903,http://vocab.getty.edu/page/ulan/500127903,55369173,http://viaf.org/viaf/55369173,nr89015713,http://id.loc.gov/authorities/names/nr89015713,https://en.wikipedia.org/wiki/Filippo_Abbiati,,,,,,,,,
NAM1280,"Aldegrever, Heinrich, 1502-1555/1561","Aldegrever, Heinrich",Aldegrever,Heinrich,Heinrich Aldegrever,1502-1555/1561,1502,1561,Artist,,,,,,German,German,500002169,http://vocab.getty.edu/page/ulan/500002169,95693757,http://viaf.org/viaf/95693757,n83233733,http://id.loc.gov/authorities/names/n83233733,https://en.wikipedia.org/wiki/Heinrich_Aldegrever,2342,,,,,,,,
NAM1281,"Amedeo da Pistoia, active late 15th-early 16th century",Amedeo da Pistoia,Amedeo da Pistoia,,Amedeo da Pistoia,active late 15th-early 16th century,1450,1549,Artist,,,,,,Italian,Italian,500027952,http://vocab.getty.edu/page/ulan/500027952,500027952; 19536357,http://viaf.org/viaf/500027952; http://viaf.org/viaf/19536357,nr91029221,http://id.loc.gov/authorities/names/nr91029221,,38824,,,,,,,,
NAM1282,"Antonello da Messina, c. 1430-1479",Antonello da Messina,Antonello da Messina,,Antonello da Messina,c. 1430-1479,1430,1479,Artist,,,,,,Sicilian,Italian,500007324,http://vocab.getty.edu/page/ulan/500007324,199630948; 14972227 ,http://viaf.org/viaf/199630948; http://viaf.org/viaf/14972227 ,n82020229,http://id.loc.gov/authorities/names/n82020229,https://en.wikipedia.org/wiki/Antonello_da_Messina,119,,,,,,,,
NAM1283,"Antonio Veneziano, mentioned 1369-1388",Antonio Veneziano,Antonio Veneziano,,Antonio Veneziano,mentioned 1369-1388,1308,1429,Artist,,,,,,Tuscan,Italian,500028372,http://vocab.getty.edu/page/ulan/500028372,37775542,http://viaf.org/viaf/37775542,,,https://en.wikipedia.org/wiki/Antonio_Veneziano_(painter),12946,,,,,3491,,,
NAM1284,"Sachs, Arthur",,"Sachs, Arthur",,,,,,Seller,,,"New York, New York",New York,,,,,,60233844,http://viaf.org/viaf/60233844,,,,516,,,ACQ103,,,,,
NAM1285,"Baburen, Dirck van, c. 1595-1624","Baburen, Dirck van",Baburen,Dirck van,Theodore van Baburen,c. 1595-1624,1590,1624,Artist,,,,,,Dutch,Dutch,500115412,http://vocab.getty.edu/page/ulan/500115412,44268318; 36845034,http://viaf.org/viaf/44268318; http://viaf.org/viaf/36845034,nr2001018860,http://id.loc.gov/authorities/names/nr2001018860,https://en.wikipedia.org/wiki/Dirck_van_Baburen,22774,,,,,2859,,,
NAM1286,"Bartolo di Fredi, active 1353, died 1410",Bartolo di Fredi,Bartolo di Fredi,,Bartolo di Fredi,"active 1353, died 1410",1333,1410,Artist,,,,,,Sienese,Italian,500031914,http://vocab.getty.edu/page/ulan/500031914,95878336; 37720287,http://viaf.org/viaf/95878336; http://viaf.org/viaf/37720287,n84024785,http://id.loc.gov/authorities/names/n84024785,https://en.wikipedia.org/wiki/Bartolo_di_Fredi,10562,,,,,,,,
NAM1287,"Bartolo, Nanni di, active 1419-1451","Bartolo, Nanni di",Bartolo,Nanni di,Nanni di Bartolo,active 1419-1451,1396,1461,Artist,,,,,,Italian,Italian,500057056,http://vocab.getty.edu/page/ulan/500057056,173725079; 96061010,http://viaf.org/viaf/173725079; http://viaf.org/viaf/96061010,no97046281,http://id.loc.gov/authorities/names/no97046281,,,,,,,3654,,,
NAM1288,"Baschenis, Evaristo, 1617-1677","Baschenis, Evaristo",Baschenis,Evaristo,Baschenis,1617-1677,1617,1677,Artist,,,,,,Italian,Italian,500021029,http://vocab.getty.edu/page/ulan/500021029,100218652,http://viaf.org/viaf/100218652,nr90003755,http://id.loc.gov/authorities/names/nr90003755,https://en.wikipedia.org/wiki/Evaristo_Baschenis,30473,,,,,,,,
NAM1289,"Baumhauer, Joseph, active c. 1749-1772","Baumhauer, Joseph",Baumhauer,Joseph,Joseph Baumhauer,active c. 1749-1772,1725,1782,Artist,,,,,,German,German,500009301,http://vocab.getty.edu/page/ulan/500009301,58331512,http://viaf.org/viaf/58331512,n95092089,http://id.loc.gov/authorities/names/n95092089,https://en.wikipedia.org/wiki/Joseph_Baumhauer,2301,,,,,,,,
NAM1290,"Bembo, Benedetto, active 1465","Bembo, Benedetto",Bembo,Benedetto,Benedetto Bembo,active 1465,1385,1525,Artist,,,,,,Lombard,Italian,500357707,http://vocab.getty.edu/page/ulan/500357707,1.45147E+20,http://viaf.org/viaf/1.45147118261926E+20,,,https://en.wikipedia.org/wiki/Benedetto_Bembo,12476,,,,,2722,,,
NAM1291,"Bembo, Gian Francesco, c. 1480-1543","Bembo, Gian Francesco",Bembo,Gian Francesco,Gian Francesco Bembo,c. 1480-1543,1475,1543,Artist,,,,,,Italian,Italian,500001954,http://vocab.getty.edu/page/ulan/500001954,95692381 ; 56555621,http://viaf.org/viaf/95692381 ; http://viaf.org/viaf/56555621,nr2003029822,http://id.loc.gov/authorities/names/nr2003029822,https://en.wikipedia.org/wiki/Giovanni_Francesco_Bembo,,alt: Francesco Bembo,,,,2576,,,
NAM1292,"Benintendi, Orsino, 1440-c. 1498","Benintendi, Orsino",Benintendi,Orsino,Orsino Benintendi,1440-c. 1498,1440,1498,Artist,,,,,,Florentine,Italian,,,297892691,http://viaf.org/viaf/297892691,,,,21180,,,,,,,,
NAM1293,"Berlinghieri, Bonaventura, active 13th century","Berlinghieri, Bonaventura",Berlinghieri,Bonaventura,Berlinghiero,active 13th century,1200,1299,Artist,,,,,,Italian,Italian,500022890,http://vocab.getty.edu/page/ulan/500022890,63865035,http://viaf.org/viaf/63865035,nr91030834,http://id.loc.gov/authorities/names/nr91030834,https://en.wikipedia.org/wiki/Bonaventura_Berlinghieri,,,,,,,,,
NAM1295,"Bissolo, Francesco, c. 1470-1554","Bissolo, Francesco",Bissolo,Francesco,Francesco Bissolo,c. 1470-1554,1470,1554,Artist,,,,,,Italian,Italian,500021465,http://vocab.getty.edu/page/ulan/500021465,90000191,http://viaf.org/viaf/90000191,,,https://en.wikipedia.org/wiki/Francesco_Bissolo,,,,,,,,,
NAM1296,"Blarenberghe, Louis Nicolas van, 1716/1719-1794","Blarenberghe, Louis Nicolas van",Blarenberghe,Louis-Nicolas van,Louis-Nicolas van Blarenberghe,1716/1719-1794,1716,1794,Artist,,,,,,French,French,500030954,http://vocab.getty.edu/page/ulan/500030954,22412386,http://viaf.org/viaf/22412386,"nr2003025164

","http://id.loc.gov/authorities/names/nr2003025164

",,2382,,,,,,,,
NAM1297,"Borgoña, Juan de, active from 1495, died c. 1535","Borgoña, Juan de",Borgoña,Juan de,Juan de Borgoña,"active from 1495, died c. 1535",1470,1540,Artist,,,,,,Burgundian,French,500124258,http://vocab.getty.edu/page/ulan/500124258,96598881; 29082591,http://viaf.org/viaf/96598881; http://viaf.org/viaf/29082591,n2001001808,http://id.loc.gov/authorities/names/n2001001808,https://en.wikipedia.org/wiki/Juan_de_Borgo%C3%B1a,,,,,,,,,
